# image-id: battle-overlay
# annotated_functions/total_functions: 862/862
# Total basis: whole-image AOT range manifest, including authenticated overlapping roots.
# sha256: 1830b4ef1fe37129972fc310dfad534f8161d6c0b123e74254c3711334a3e291
# load-address: 0x8006faf0
# identity-source: annotations/overlays/disc1-images.toml
# source-record-id: battle-image
# format: address, note

0x80070E2C, function start — BattleEventOverlayLoad; conditionally loads and enters the separate Battle Event overlay.
0x800B6464, function start — BattleOffsetSpriteTextureCoordinates; adds the supplied horizontal and vertical offsets to every active sprite primitive's texture coordinates.
0x800B64D4, function start — BattleAssignIndexedEntityAnimation; selects an entity from the battle table and assigns its requested animation.
0x800B6518, function start — BattleFaceSpriteTowardTarget; computes the planar target bearing and applies it to both facing and movement direction.
0x800B65B0, function start — BattleSteerVelocityTowardTarget; turns the velocity toward the target with a scripted angular limit while preserving its magnitude.
0x800B6808, function start — BattleAimVelocityAtTarget; points the velocity directly toward the target using the configured movement speed.
0x800B6930, function start — BattleLoadFixedPointScriptVector; resolves a relative signed three-component script vector and writes it as 16.16 fixed-point values.
0x800B6990, function start — BattleLoadShortScriptVector; resolves a relative signed three-component script vector and writes it as 16-bit values.
0x800B69E4, function start — BattleAddShortScriptVector; resolves a relative signed three-component script vector and adds it to existing 16-bit values.
0x800B6A50, function start — BattleCopyLinkedSpriteVelocity; copies all three velocity components from the linked sprite.
0x800B6A7C, function start — BattleConfigureScriptedSpriteGeometry; converts packed script values into geometry parameters, transfers them to the current render resource, and clears the consumed geometry handles.
0x800B6B98, function start — BattleConfigureScriptedSpriteLayout; converts six packed script values into angle, scale, offset, and layout parameters and applies them to the sprite.
0x800B6BFC, function start — BattleCaptureDisplayForTransition; copies the 320x224 display buffer to VRAM at coordinates 704,256 and initializes the captured-screen transition state.
0x800B6C44, function start — BattleOrientSpriteInXYPlane; derives an angle from the horizontal and vertical velocity components, writes it to the sprite geometry, and marks the transform dirty.
0x800B6C98, function start — BattleOrientSpriteInXZPlane; derives an angle from the horizontal and depth velocity components, writes it to the sprite geometry, and marks the transform dirty.
0x800B6CEC, function start — BattleOrientSpriteAlongVelocity; converts the full velocity vector into geometry orientation angles and marks the transform dirty.
0x800B6DC0, function start — BattleClearFrameAttachmentCache; clears all eight cached frame-attachment records and resets their associated counters.
0x800B6E84, function start — BattleRotateVelocityAroundZ; rotates the complete velocity vector around the Z axis by the signed scripted angle.
0x800B6F0C, function start — BattleStartEffectUpdate; advances all Battle start-effect fragments.
0x800B7134, function start — BattleStartEffectDraw; invokes start-effect fragment rendering.
0x800B7160, function start — BattleStartEffectRenderTriangles; transforms and emits start-effect triangles.
0x800B7330, function start — BattleStartEffectFree; synchronizes and frees standalone start-effect state.
0x800B7364, function start — BattleStartEffectTaskDelete; unregisters and frees a start-effect task.
0x800B73A0, function start — BattleCreateStartEffectTask; creates a registered transition-effect task.
0x800B73EC, function start — BattleCreateStartEffectStandalone; creates a standalone transition effect.
0x800B7424, function start — BattleInitStartEffectFragments; initializes fragment grids, motion, and FT3 packets.
0x800B7870, function start — BattleStartEffect; runs the standard Battle transition while loading asynchronously.
0x800B7C28, function start — BattleResetLoadingEffectFragmentFlag; clears the loading-effect fragment state.
0x800B7C34, function start — BattleLoadAbilityEffectResources; loads the requested ability animation bundle, performs special VRAM uploads when required, parses resource flags, and prepares supplemental data.
0x800B7E94, function start — BattleInitializeAbilityEffectFragments; initializes the loaded ability bundle, binds its animation data, loads supplemental fragments and audio, and marks the resources ready.
0x800B8048, function start — BattleSetAbilityEffectRenderingActor; stores the sprite that will render the current ability effect.
0x800B8054, function start — BattleQueueAbilityEffectFragmentSetup; stores the requested ability resource identifier and clears the fragment-ready flag.
0x800B8068, function start — BattleSetupAbilityEffectFragments; loads the requested ability resources, initializes their effect fragments, and sets the fragment-ready flag.
0x800B8098, function start — BattleStartLoader; selects transition loading and initializes the environment.
0x800B81BC, function start — BattleInitGraphicsAndEntities; initializes rendering, sprites, entities, and camera vectors.
0x800B8284, function start — BattleInitRenderContexts; initializes paired draw and display environments.
0x800B8354, function start — BattleIdleDuringLoading; renders Battle frames until CD activity completes.
0x800B838C, function start — BattlePlayIndexedAudioClipBlocking; loads indexed battle audio resources, plays the selected clip while rendering through loading and playback, then releases the resources.
0x800B853C, function start — BattleTransitionCleanup; runs a Battle transition and cleanup sequence.
0x800B8610, call site — Battle transition cleanup creates a fullscreen fader.
0x800B8618, return site — resumes after transition fader creation.
0x800B8774, function start — BattleReleaseRuntimeResources; releases all actor visuals, sprite callbacks, audio banks, environment assets, and battle allocations after quiescing rendering.
0x800B8840, function start — BattleInitSpriteSystem; resets sprite callbacks, transfers, effects, and vibration.
0x800B88C4, function start — BattleInit3dRendering; initializes double-buffer rendering and frame compensation.
0x800B89F4, function start — BattleStopControllerVibration; empty compatibility routine for stopping rumble.
0x800B89FC, function start — BattleStartJumpAttackAnimation; initializes an attack animation sequence, binds its actor and target, prepares required resources and camera state, and begins the character or Gear approach.
0x800B8D04, function start — BattleWaitAndReleaseAnimationResources; waits for animation loading and display synchronization, unloads effect sequences, and releases the loaded animation bundle.
0x800B8D7C, function start — BattleClearAnimationData; resets the active disc transfer and waits until temporary battle animation resources can be safely released.
0x800B8DA4, function start — BattleRestoreActiveActorHomePosition; returns the active actor to its formation position, terrain height, and default facing, or starts the equivalent Gear restoration animation.
0x800B8EBC, function start — BattleFinalizeJumpAttackAnimation; settles pending animations, releases attack resources and displays, restores camera and audio state, restarts deferred Gear loads, and clears temporary actor flags.
0x800B9020, function start — BattleRestoreActorIdleAndClearCompletionCallback; restores an actor's saved idle animation and removes its animation completion handler.
0x800B905C, function start — BattleStartCurrentAttackAnimationStep; prepares the current attacker, optionally positions it beside the target and snaps the camera to both actors, then dispatches the current animation step.
0x800B9258, function start — BattleQueueAnimationAdvance; increments the number of completed animation events awaiting sequence advancement.
0x800B9284, function start — BattleDispatchSpecialAnimationStep; executes a special animation record controlling target masks, effect loading, camera framing, delays, and audio state.
0x800B9508, function start — BattleAdvanceCharacterAttackSequence; interprets the next character attack record, controlling movement, animations, resource swaps, delays, camera framing, and sequence completion.
0x800B9B30, function start — BattleSignalActorAnimationComplete; marks the active animation step complete and records the sequence state to enter next.
0x800B9B54, function start — BattleFaceActorsTowardEachOther; rotates two distinct actors toward one another while preserving the target's death pose.
0x800B9C00, function start — BattleCompleteActorApproach; snaps an actor to its destination, restores its idle animation, faces both participants, and advances the attack sequence.
0x800B9C78, function start — BattleAdvanceGearAttackSequence; interprets the next Gear attack record and updates animation, effect, camera, damage, and sequence state.
0x800B9F78, function start — BattleUpdateAttackAnimationSequence; consumes pending completions, monitors movement and loading states, advances character or Gear steps, and finalizes the sequence when its terminal state settles.
0x800BA4E0, function start — BattlePrepareEndOfTurnAnimations; clears animation counters, settles Gear activity, reloads or releases actor animation data as appropriate, and restores the standard camera pitch.
0x800BA59C, function start — BattleSetActorHorizontalVelocityFromHeading; converts an actor's heading and movement speed into signed X and Z velocity components.
0x800BA614, function start — BattleAimActorBallisticArcAtDestination; derives heading and vertical velocity for reaching a destination under gravity while accounting for horizontal distance and terrain height.
0x800BA768, function start — BattleInitializeActorBallisticMotion; derives flight duration and horizontal velocity from vertical impulse and gravity, corrects for destination terrain height, and starts movement toward the destination.
0x800BA8F4, function start — BattleRefreshActorTerrainContact; finds the terrain beneath an actor and stores its supporting surface index and floor height.
0x800BA984, function start — BattleAllocateSpriteActor; creates and initializes a Battle sprite task.
0x800BAB0C, function start — BattleSpriteRender; projects and renders a visible Battle sprite actor.
0x800BABDC, function start — BattleSpriteActorDelete; unregisters and frees a sprite actor task.
0x800BAC50, function start — BattleSpriteUpdate; runs sprite bytecode and movement updates.
0x800BACBC, function start — BattleProjectEntityScreenAnchors; projects an entity position and returns its screen center, depth, and fixed horizontal anchors at X minus 48, width 48, and X minus 24.
0x800BADD4, function start — BattleReleaseSpriteActor; unregisters and frees a Battle sprite actor.
0x800BAEB8, function start — BattleRestoreActorFormationFacing; restores a living actor's angle and facing from its configured formation side.
0x800BAF40, function start — BattleStopVibration; empty vibration-off variant used by combo selection.
0x800BAF48, function start — BattleSwapCharacterSpriteToGear; releases a character sprite and loads its Gear model.
0x800BB080, function start — BattleCullOtherPartySprites; releases inactive party visuals except the selected slot, then completes the selected actor's transition.
0x800BB13C, function start — BattleMechaUpdate; updates a mecha actor and copies root-bone position.
0x800BB248, function start — BattleMechaDrawSetup; derives mecha height, projection, and OT depth.
0x800BB314, function start — BattleMechaActorDelete; unregisters and frees a mecha sprite task.
0x800BB350, function start — BattleInitMechaActor; creates and registers a mecha proxy actor.
0x800BB540, function start — BattleFinalizePartyMechaLoad; installs party mecha resources and deletes its loader task.
0x800BB620, function start — BattleMechaLoadingTaskWaitForFiles; waits for files and finalizes a mecha load.
0x800BB690, function start — BattleStartPartyMechaLoading; builds Gear requests and starts completion polling.
0x800BB6E0, function start — BattleMechaLoadingTaskWaitForSlot; waits for loader availability.
0x800BB760, function start — BattleCreateMechaLoadingTask; creates an asynchronous Gear loading task.
0x800BB7F8, function start — BattleResetCameraModeState; restores default camera interpolation, visibility, and control values and returns the camera to its base mode.
0x800BB844, function start — BattleBuildLookAtMatrixNoDivide; constructs an orthogonal view matrix and translation from eye, target, and up vectors without perspective division.
0x800BB9D4, function start — BattleRenderScene; builds the camera matrix and renders the environment.
0x800BBAB8, function start — BattleUpdateCamera; updates camera targets, interpolation, and facing angles.
0x800BBEE0, function start — BattleCameraControlSpriteDelete; deletes camera control and restores backed-up camera state.
0x800BC018, function start — BattleCameraControlSpriteUpdate; advances a controlled eye or target sprite.
0x800BC158, function start — BattleCameraControlSpriteInit; claims and initializes a controlled camera track.
0x800BC2F0, function start — BattleSetCameraMode; changes camera mode and manages control tasks.
0x800BC3F8, function start — BattleSetSceneRenderingDisabled; enables or suppresses rendering of the battle environment.
0x800BC404, function start — BattleSetCameraVisibleEntities; selects entities that the camera must frame.
0x800BC454, function start — BattleSetCameraFitPitch; sets the pitch angle used when fitting selected entities into the camera view.
0x800BC460, function start — BattleComputeCameraParams; fits visible entities and computes camera eye, target, and distance.
0x800BCAA4, function start — BattleCancelCameraControlIfUnlocked; switches to camera mode 4 and removes controlled camera tracks when scripted camera locking is inactive.
0x800BCAD0, function start — BattleEnableAutoFramingCameraIfUnlocked; switches to automatic entity-framing camera mode when scripted camera locking is inactive.
0x800BCAFC, function start — BattlePulseTargetCursorBrightness; derives grayscale cursor brightness from a cosine phase, clamps it, and refreshes the cursor primitive.
0x800BCB54, function start — BattleStopTargetBlinking; restores the affected actor's rendering flag, unregisters the blinking update, releases its storage, and clears the active blink state.
0x800BCBB4, function start — BattleAnimateTargetBlinkingColors; cycles an actor's red and cyan color components with sine and cosine waves and advances the blink phase.
0x800BCC60, function start — BattleStartTargetBlinking; replaces any blink bound to another target and starts color cycling on the currently selected actor.
0x800BCD8C, function start — BattleClearBlinkingTargetMask; clears the mask selecting actors for target blinking and cursor updates.
0x800BCD98, function start — BattleUpdateCharacterBlinkingTask; creates or removes target blinking tasks.
0x800BCEAC, function start — BattleSpinningTargetCursorDraw; transforms and renders a target cursor.
0x800BCFAC, function start — BattleSpinningTargetCursorUpdate; tracks the target and updates cursor motion and color.
0x800BD024, function start — BattleSpinningTargetCursorDelete; restores target state and frees the cursor task.
0x800BD098, function start — BattleCreateSpinningTargetCursor; allocates and initializes a target cursor task.
0x800BD1FC, function start — BattleEmitPendingEntityDamageDisplay; creates an eligible entity's queued damage display from the current attack record and marks that value consumed.
0x800BD2E4, function start — BattleEmitPendingDamageDisplays; scans all battle entities and emits each eligible queued damage display while honoring special-hit exclusions.
0x800BD3AC, function start — BattleCreateDamageDisplay; creates an entity-relative damage or resource display.
0x800BD7A0, function start — BattleDeleteDamageDisplayTask; unlinks and frees a damage-display task.
0x800BD810, function start — BattleEmitDamageGlyphPacket; transforms one textured damage glyph into a screen quad, fills its color and texture fields, and inserts it into the ordering table.
0x800BD974, function start — BattleProjectDamageDisplayAnchor; projects a world position into geometry-offset-relative screen coordinates and records the current projection distance.
0x800BDA1C, function start — BattleDrawDamageDisplayTask; transforms and emits every damage-display glyph.
0x800BDB08, function start — BattleUpdateMissDamageDisplay; fades and deletes a MISS display.
0x800BDB74, function start — BattleUpdateDamageDisplayFadeOut; applies final fade and deletes an exhausted display.
0x800BDC14, function start — BattleUpdateDamageDisplayHold; holds a display before entering fade-out.
0x800BDC78, function start — BattleUpdateDamageDisplayMotion; moves a display before entering its hold phase.
0x800BDCF8, function start — BattleDeleteTotalDamageDisplayTask; unregisters the total-damage task.
0x800BDD34, function start — BattleTotalDamageDisplayIdleUpdate; preserves the persistent total-damage display unchanged for the frame and returns immediately.
0x800BDD3C, function start — BattleDrawTotalDamageDisplayTask; draws the Total Damage label and number.
0x800BDE58, function start — BattleCreateTotalDamageDisplayTask; creates the shared total-damage display.
0x800BDF1C, function start — BattleUpdateTotalDamageDisplay; rebuilds changed total-damage glyphs.
0x800BE0DC, function start — BattleFreeTotalDamageDisplayTask; deletes the total-damage display when active.
0x800BE108, function start — BattleResetTotalDamageDisplayState; clears the active total-damage display reference and its disable state.
0x800BE11C, function start — BattleUpdateTotalDamageBurst; spins and enlarges a total-damage burst, fades its color channels, decrements its lifetime, and deletes it at expiration.
0x800BE1C4, function start — BattleDrawTotalDamageBurstTrail; renders six progressively rotated and scaled copies of every glyph in a total-damage burst.
0x800BE330, function start — BattleCreateTotalDamageBurst; creates a randomized spinning total-damage burst, selects its color, formats its value, builds its glyphs, and assigns a 32-frame lifetime.
0x800BE538, function start — BattleDisplayPassiveModifiers; animates and displays passive resource changes.
0x800BE6A0, function start — BattleFormatFixedWidthHexGlyphString; writes a length-prefixed sequence of exactly the requested number of hexadecimal digits using the requested glyph offset.
0x800BE6E8, function start — BattleFormatSignedDecimalGlyphString; writes a length-prefixed signed decimal value, suppressing optional leading zeroes and applying the requested glyph offset.
0x800BE790, function start — BattleRender; executes the complete low-level Battle frame loop.
0x800BEB04, function start — BattleLoadRequestedFragmentCode; when the requested fragment bank changes, waits for CD activity, loads its archive entry into fixed memory, restores the prior directory, synchronizes graphics, flushes cached code, and marks the data ready.
0x800BEBC4, function start — BattlePollControllersAndApplySelectDelay; polls both controllers and, while Select is held, waits eight vertical blanks and clears the timing accumulator.
0x800BEC18, function start — BattleUpdateControllerTransitionsAndHistory; samples both controllers, derives pressed and released masks, and shifts changed primary-controller snapshots through four history entries.
0x800BED30, function start — BattleResetActionAnimationState; clears active animation-control pointers and defeated-actor tracking.
0x800BED4C, function start — BattleAllocateJumpAnimationControl; allocates and initializes jump-animation control state, installs its update callback, resets progress fields, and enables completion tracking.
0x800BEDE8, function start — BattleDeleteJumpAnimationControl; releases active jump-animation control state and clears its counters and global handle.
0x800BEE2C, function start — BattlePlayMechaAnimationWithScratch; runs a mecha animation command with a temporary 4 KB execution stack and releases that storage afterward.
0x800BEEB4, function start — BattleBuildTargetActorList; expands an eleven-bit target mask into a null-terminated actor list, links each target to the supplied actor, and returns the target count.
0x800BEF24, function start — BattleComputeActorFacingAngle; returns the twelve-bit horizontal angle from one actor position toward another.
0x800BEF8C, function start — BattleComputeActorDestinationFacingAngle; returns the twelve-bit horizontal angle from an actor's current position toward its destination.
0x800BEFF4, function start — BattleSelectAnimationActor; restores the previously selected actor's idle animation when appropriate, then selects and returns the requested actor for action animation.
0x800BF0B4, function start — BattleSetJumpAnimationPhase; stores the requested phase in active jump-animation control state.
0x800BF0C4, function start — BattleAdvanceJumpWaypoint; selects the next explicit waypoint or derives an approach point beside the target, starts movement when needed, and advances the waypoint index.
0x800BF1EC, function start — BattleStartActorWaypointMovement; records distance to the destination, turns the actor toward it, starts the requested movement animation, and enters movement phase six.
0x800BF2B8, function start — BattleBeginAttackAnimationLoad; clears prior animation resources, allocates storage for the actor's attack animation archive entry, starts its CD read, and records the actor slot.
0x800BF354, function start — BattleLoadAttackFragmentsOnce; processes the pending attack-animation resource exactly once and marks its embedded fragments as loaded.
0x800BF3A4, function start — BattleUnloadAttackFragmentSequences; unloads embedded attack sequences when present and clears their loaded flag.
0x800BF3E8, function start — BattleBindAttackerToTargets; builds the current target list, falls back to self-targeting when empty, links attacker and primary target, records the target slot, and turns both actors toward each other.
0x800BF4F0, function start — BattleChooseAttackApproachPosition; snaps to the previous destination, chooses a point 80 units beside the target, completes immediately if already there, or starts approach movement.
0x800BF5E8, function start — BattleAbilityAnimationCompletionCallback; increments the ability-animation completion count and returns directly from the callback.
0x800BF600, function start — BattlePlayAbilityAnimation; loads the requested ability resources, temporarily restarts the actor's current animation when required, renders until its completion callback fires, and removes the callback.
0x800BF6CC, function start — BattleEmitPendingActionDamageDisplays; while action animation is active, emits queued per-target damage displays except a protected item-action target.
0x800BF6F8, function start — BattleGetAnimationTaskBalance; returns the registered transient-task count minus one while the total-damage display is active.
0x800BF720, function start — BattleIsTotalDamageDisplayActive; reports whether the shared total-damage display is active.
0x800BF730, function start — BattleSetPendingFragmentActor; records the actor that requires deferred effect-fragment setup.
0x800BF73C, function start — BattleUpdateDistanceTrigger; recomputes the monitored actor's destination distance and invokes the trigger callback before deleting the monitor when distance reverses or falls below its threshold.
0x800BF7C8, function start — BattleCreateDistanceTrigger; creates an actor-owned distance monitor with a baseline, threshold, trigger callback, and captured animation identifier.
0x800BF85C, function start — BattleBindMechaAnimationEndpoints; records a mecha animation's actor, target bit, target actor, and null-terminated one-target list when the actor exists.
0x800BF8CC, function start — BattleAdvanceActorTargetPointer; replaces an actor's current target with the following entry in the active target list, or with the first entry when the current target is absent.
0x800BF954, function start — BattleFindTargetActorIndex; returns an actor's index in the active target list, or the target count when absent.
0x800BF998, function start — BattleSignalMechaAnimationBranchComplete; increments two mecha-animation synchronization counters and releases auxiliary mecha slot eleven when the first counter reaches two.
0x800BF9EC, function start — BattleProcessPendingAnimationTextureLoad; when requested, clears prior animation data, loads and uploads the shared attack texture resource, renders one frame, frees temporary storage, and clears the request.
0x800BFA9C, function start — BattleRestartReservedMechaLoads; restarts and waits for deferred party mecha loads.
0x800BFBA0, function start — BattleEnsureCommonAttackSoundBank; loads the common attack sound bank when absent, replaces the previous bank, waits for audio initialization, and marks it available.
0x800BFC80, function start — BattleFindOrDeleteAttachedAbilityActor; scans attached actors sharing the owner's runtime and visual resource, returning a matching animation in lookup mode or deleting matching or all attachments in cleanup modes.
0x800BFD88, function start — BattleDeleteMatchingAttachedAbilityActor; deletes attached ability actors matching the requested animation identifier.
0x800BFDA8, function start — BattleCreateAttachedAbilityActor; if no matching attachment exists, spawns one from the indexed animation entry, assigns its animation and parent, and marks it as attached.
0x800BFE48, function start — BattleUpdateRunningStatusAnimations; restores positions and updates status animations and effects.
0x800C0314, function start — BattleStartNewDefeatAnimations; starts death animations for newly defeated targets, marks them processed, renders until sprite waits clear, waits for mecha completion when needed, and returns the number started.
0x800C0564, function start — BattleWaitForStatusAnimationsToSettle; renders until active status animations settle.
0x800C06E4, function start — BattleComputeVector32Distance; returns the integer Euclidean distance between two signed 32-bit XYZ positions.
0x800C0758, function start — BattleComputeVector16Distance; returns the integer Euclidean distance between two signed 16-bit XYZ positions.
0x800C07CC, function start — BattleComputePackedXZDistance; returns the integer distance between two packed signed 16-bit XZ coordinate pairs.
0x800C0828, function start — BattleComputeDirectionAngles; writes angles equal to zero, atan2 of Z over X, and atan2 of Y over horizontal distance for the delta between two positions.
0x800C08CC, function start — BattleTraceSmoothedPathSegments; samples a clamped cubic path at eight subdivisions per span and emits every consecutive segment, with direct endpoint handling for two points.
0x800C0D18, function start — BattleSampleCubicPathPoint; computes one path sample from four signed 16-bit control points using boundary-specific phase weights and quarter scaling.
0x800C0F70, function start — BattleUnloadAttackSoundBank; unloads the current attack sound bank when present and clears its handle.
0x800C0FAC, function start — BattleLoadEmbeddedAttackResources; processes embedded attack resources by replacing sound banks, waiting for audio readiness, loading sequences, initializing visual fragments, compacting a trailing sound payload when applicable, and returning the loaded sequence.
0x800C1140, function start — BattleUnloadEmbeddedAttackSequences; scans embedded attack resources and unloads every sequence entry.
0x800C11CC, function start — BattleSpriteAnimationBytecodeRun; interprets central Battle sprite and animation bytecode.
0x800C13D4, call site — sprite animation opcode 0xCA creates a fullscreen fader.
0x800C13DC, return site — resumes sprite animation bytecode after fader creation.
